event_dt,event_flg,event_name,event_f_cnt,event_m_cnt,event_link
2011-09-23,CHN,ITU Junior Asian Championship Yilan Sprint 2011,21,13,/rus/result/itu/junior-asian-championship-yilan/sprint/2011
2011-09-19,JPN,ITU World Cup Yokohama Olympic 2011,46,52,/rus/result/itu/world-cup-yokohama/olympic/2011
2011-09-18,MEX,Ironman Cozumel 70.3 2011,141,705,/rus/result/ironman/cozumel/half/2011
2011-09-18,USA,Ironman Syracuse 70.3 2011,191,481,/rus/result/ironman/syracuse/half/2011
2011-09-18,USA,Ironman Branson 70.3 2011,128,431,/rus/result/ironman/branson/half/2011
2011-09-17,ROU,ITU Balkan Championship Constanta-Mamaia Olympic 2011,6,15,/rus/result/itu/balkan-championship-constanta-mamaia/olympic/2011
2011-09-17,SLO,ITU European Cup Bled Sprint 2011,30,42,/rus/result/itu/european-cup-bled/sprint/2011
2011-09-11,CAN,Ironman Muskoka 70.3 2011,222,596,/rus/result/ironman/muskoka/half/2011
2011-09-11,GBR,Ironman Wales 2011,123,997,/rus/result/ironman/wales/full/2011
2011-09-11,USA,Ironman Wisconsin 2011,600,1645,/rus/result/ironman/wisconsin/full/2011
2011-09-11,FRA,Ironman World Championship 70.3 2011,491,967,/rus/result/ironman/world-championship/half/2011
2011-09-09,CHN,ITU World Cup Beijing Olympic 2011,410,821,/rus/result/itu/world-cup-beijing/olympic/2011
2011-09-09,CHN,ITU World Cup Beijing Sprint 2011,160,304,/rus/result/itu/world-cup-beijing/sprint/2011
2011-09-03,RUS,Московский триатлон Sprint 2011,39,136,/rus/result/nobrand/moskovskiy-triatlon/sprint/2011
2011-09-03,MOZ,ITU All-Africa Games Maputo Olympic 2011,9,18,/rus/result/itu/all-africa-games-maputo/olympic/2011
2011-08-28,CAN,Ironman Canada 2011,792,1808,/rus/result/ironman/canada/full/2011
2011-08-28,USA,Ironman Louisville 2011,514,1762,/rus/result/ironman/louisville/full/2011
2011-08-28,BRA,ITU Pan American Championship Vila Velha Sprint 2011,24,41,/rus/result/itu/pan-american-championship-vila-velha/sprint/2011
2011-08-27,NED,Challenge Almere-Amsterdam Long 2011,17,230,/rus/result/challenge/almere-amsterdam/full/2011
2011-08-21,USA,Ironman Timberman 70.3 2011,495,1140,/rus/result/ironman/timberman/half/2011
2011-08-21,EST,Triathlon Estonia Keila Full 2011,1,33,/rus/result/triathlon-estonia/keila/full/2011
2011-08-21,CAN,ITU American Cup Kelowna Olympic 2011,25,40,/rus/result/itu/american-cup-kelowna/olympic/2011
2011-08-21,FIN,ITU European Championship Tampere Half 2011,35,125,/rus/result/itu/european-championship-tampere/half/2011
2011-08-21,CZE,ITU European Cup Karlovy Vary Olympic 2011,24,44,/rus/result/itu/european-cup-karlovy-vary/olympic/2011
2011-08-21,PAN,ITU Pan American Championship Panama Half 2011,12,56,/rus/result/itu/pan-american-championship-panama/half/2011
2011-08-20,SUI,ITU World Championship Lausanne Sprint 2011,61,65,/rus/result/itu/world-championship-lausanne/sprint/2011
2011-08-14,PHI,Ironman Philippines 70.3 2011,97,601,/rus/result/ironman/philippines/half/2011
2011-08-14,USA,Ironman Maytag Steelhead 70.3 2011,518,1137,/rus/result/ironman/maytag-steelhead/half/2011
2011-08-14,GER,Ironman Wiesbaden 70.3 2011,208,1337,/rus/result/ironman/wiesbaden/half/2011
2011-08-14,DEN,Ironman Copenhagen 2011,169,1194,/rus/result/ironman/copenhagen/full/2011
2011-08-14,USA,Ironman Lake Stevens 70.3 2011,257,680,/rus/result/ironman/lake-stevens/half/2011
2011-08-14,AUS,Ironman Yeppoon 70.3 2011,116,368,/rus/result/ironman/yeppoon/half/2011
2011-08-14,HUN,ITU World Cup Tiszaujvaros Olympic 2011,56,59,/rus/result/itu/world-cup-tiszaujvaros/olympic/2011
2011-08-13,HUN,ITU European Cup Tiszaujvaros SuperSprint 2011,58,84,/rus/result/itu/european-cup-tiszaujvaros/supersprint/2011
2011-08-07,USA,Ironman Boulder 70.3 2011,464,852,/rus/result/ironman/boulder/half/2011
2011-08-07,RUS,Бережковский триатлон Sprint 2011,0,152,/rus/result/nobrand/berezhkovskiy-triatlon/sprint/2011
2011-08-07,GER,Ironman Regensburg 2011,217,1607,/rus/result/ironman/regensburg/full/2011
2011-08-06,GBR,ITU World Cup London Olympic 2011,65,94,/rus/result/itu/world-cup-london/olympic/2011
2011-07-31,CAN,Ironman Calgary 70.3 2011,157,370,/rus/result/ironman/calgary/half/2011
2011-07-31,GBR,Ironman UK 2011,107,924,/rus/result/ironman/uk/full/2011
2011-07-31,ESP,ITU European Cup Banyoles Olympic 2011,28,52,/rus/result/itu/european-cup-banyoles/olympic/2011
2011-07-31,CZE,ITU European Cup Tabor Sprint 2011,26,50,/rus/result/itu/european-cup-tabor/sprint/2011
2011-07-30,SGP,ITU Asian Cup Singapore Olympic 2011,9,22,/rus/result/itu/asian-cup-singapore/olympic/2011
2011-07-24,GER,Ironman Frankfurt 2011,236,1984,/rus/result/ironman/frankfurt/full/2011
2011-07-24,USA,Ironman Lake Placid 2011,561,1794,/rus/result/ironman/lake-placid/full/2011
2011-07-24,SUI,ITU European Cup Geneva Olympic 2011,18,43,/rus/result/itu/european-cup-geneva/olympic/2011
2011-07-24,BUL,ITU European Cup Varna Sprint 2011,11,24,/rus/result/itu/european-cup-varna/sprint/2011
2011-07-17,RUS,Выборгмен Half 2011,5,83,/rus/result/nobrand/vyborgmen/half/2011
2011-07-17,USA,Ironman Vineman 70.3 2011,696,1395,/rus/result/ironman/vineman/half/2011
2011-07-17,LUX,ITU European Cup Echternach Sprint 2011,19,59,/rus/result/itu/european-cup-echternach/sprint/2011
2011-07-16,CHN,ITU Asian Cup Jiayuguan Olympic 2011,8,19,/rus/result/itu/asian-cup-jiayuguan/olympic/2011
2011-07-16,LTU,ITU Baltic Championship Kupiskis Olympic 2011,6,18,/rus/result/itu/baltic-championship-kupiskis/olympic/2011
2011-07-16,GER,ITU World Cup Hamburg Olympic 2011,51,50,/rus/result/itu/world-cup-hamburg/olympic/2011
2011-07-13,USA,Ironman Racine 70.3 2011,532,1208,/rus/result/ironman/racine/half/2011
2011-07-10,SUI,Ironman Zurich 2011,204,1395,/rus/result/ironman/zurich/full/2011
2011-07-10,GER,Challenge Roth Long 2011,337,2455,/rus/result/challenge/roth/full/2011
2011-07-10,USA,Ironman Rhode Island 70.3 2011,402,892,/rus/result/ironman/rhode-island/half/2011
2011-07-10,KAZ,ITU Asian Cup Kokshetau Olympic 2011,9,20,/rus/result/itu/asian-cup-kokshetau/olympic/2011
2011-07-10,CAN,ITU Junior Pan American Championship Edmonton Sprint 2011,41,60,/rus/result/itu/junior-pan-american-championship-edmonton/sprint/2011
2011-07-10,CAN,ITU World Cup Edmonton Olympic 2011,46,66,/rus/result/itu/world-cup-edmonton/olympic/2011
2011-07-09,USA,Ironman Muncie 70.3 2011,457,1076,/rus/result/ironman/muncie/half/2011
2011-07-09,UKR,Славянская Хвиля Half 2011,2,50,/rus/result/nobrand/slavyanskaya-khvilya/half/2011
2011-07-09,USA,ITU American Cup San Francisco Olympic 2011,18,42,/rus/result/itu/american-cup-san-francisco/olympic/2011
2011-07-09,NED,ITU European Cup Holten Olympic 2011,19,50,/rus/result/itu/european-cup-holten/olympic/2011
2011-07-09,NED,ITU European Cup Holten Sprint 2011,18,50,/rus/result/itu/european-cup-holten/sprint/2011
2011-07-03,AUT,Ironman Austria 2011,356,1985,/rus/result/ironman/austria/full/2011
2011-07-03,MOZ,ITU African Championship Maputo Sprint 2011,6,14,/rus/result/itu/african-championship-maputo/sprint/2011
2011-07-03,GER,ITU European Cup Dusseldorf Sprint 2011,46,53,/rus/result/itu/european-cup-dusseldorf/sprint/2011
2011-07-03,RUS,ITU European Cup Penza Olympic 2011,15,27,/rus/result/itu/european-cup-penza/olympic/2011
2011-07-03,MOZ,ITU Junior African Championship Maputo Sprint 2011,7,9,/rus/result/itu/junior-african-championship-maputo/sprint/2011
2011-07-02,RUS,ITU European Cup Penza Sprint 2011,14,32,/rus/result/itu/european-cup-penza/sprint/2011
2011-06-26,USA,Ironman Buffalo Springs Lake 70.3 2011,194,503,/rus/result/ironman/buffalo-springs-lake/half/2011
2011-06-26,USA,Ironman Coeur dAlene 2011,563,1621,/rus/result/ironman/coeur-dalene/full/2011
2011-06-26,FRA,Ironman Nice 2011,162,1900,/rus/result/ironman/nice/full/2011
2011-06-26,CAN,ITU American Cup Coteau-du-Lac Olympic 2011,15,25,/rus/result/itu/american-cup-coteau-du-lac/olympic/2011
2011-06-26,KAZ,ITU Asian Cup Burabay Olympic 2011,12,28,/rus/result/itu/asian-cup-burabay/olympic/2011
2011-06-26,JPN,ITU Asian Cup Gamagori Olympic 2011,12,24,/rus/result/itu/asian-cup-gamagori/olympic/2011
2011-06-25,USA,ITU American Cup Monroe Olympic 2011,18,34,/rus/result/itu/american-cup-monroe/olympic/2011
2011-06-25,USA,ITU American Cup Monroe Sprint 2011,22,39,/rus/result/itu/american-cup-monroe/sprint/2011
2011-06-24,ESP,ITU European Championship Pontevedra Olympic 2011,218,441,/rus/result/itu/european-championship-pontevedra/olympic/2011
2011-06-24,ESP,ITU European Championship Pontevedra Sprint 2011,99,181,/rus/result/itu/european-championship-pontevedra/sprint/2011
2011-06-19,COL,ITU American Cup Guatape Olympic 2011,23,34,/rus/result/itu/american-cup-guatape/olympic/2011
2011-06-18,AUT,ITU World Cup Kitzbuehel Olympic 2011,58,52,/rus/result/itu/world-cup-kitzbuehel/olympic/2011
2011-06-17,COL,ITU Central American Championship Guatape Sprint 2011,26,58,/rus/result/itu/central-american-championship-guatape/sprint/2011
2011-06-12,USA,Ironman Eagleman 70.3 2011,515,1153,/rus/result/ironman/eagleman/half/2011
2011-06-12,USA,Ironman Kansas 70.3 2011,326,903,/rus/result/ironman/kansas/half/2011
2011-06-12,COL,ITU American Cup Cartagena Olympic 2011,23,35,/rus/result/itu/american-cup-cartagena/olympic/2011
2011-06-12,ITA,ITU European Cup Cremona Sprint 2011,26,70,/rus/result/itu/european-cup-cremona/sprint/2011
2011-06-12,CHN,ITU World Cup Weihai Half 2011,4,15,/rus/result/itu/world-cup-weihai/half/2011
2011-06-11,USA,Ironman Boise 70.3 2011,361,825,/rus/result/ironman/boise/half/2011
2011-06-11,CHN,ITU Asian Cup Weihai Olympic 2011,11,26,/rus/result/itu/asian-cup-weihai/olympic/2011
2011-06-11,AUT,ITU European Cup Vienna Sprint 2011,47,70,/rus/result/itu/european-cup-vienna/sprint/2011
2011-06-05,SUI,Ironman Switzerland 70.3 2011,318,1397,/rus/result/ironman/switzerland/half/2011
2011-06-05,GER,Challenge Kraichgau Middle 2011,236,1334,/rus/result/challenge/kraichgau/half/2011
2011-06-05,GER,Challenge Kraichgau Olympic 2011,122,497,/rus/result/challenge/kraichgau/olympic/2011
2011-06-05,USA,Ironman Mooseman 70.3 2011,227,627,/rus/result/ironman/mooseman/half/2011
2011-06-05,JPN,ITU Asian Cup Amakusa Olympic 2011,18,50,/rus/result/itu/asian-cup-amakusa/olympic/2011
2011-06-04,USA,Ironman Hawaii 70.3 2011,426,934,/rus/result/ironman/hawaii/half/2011
2011-06-04,ESP,ITU World Cup Madrid SuperSprint 2011,54,78,/rus/result/itu/world-cup-madrid/supersprint/2011
2011-05-29,ESP,Challenge Costa de Barcelona - Maresme Middle 2011,60,1002,/rus/result/challenge/costa-de-barcelona---maresme/half/2011
2011-05-29,BEL,ITU European Cup Brasschaat Olympic 2011,33,60,/rus/result/itu/european-cup-brasschaat/olympic/2011
2011-05-29,BEL,ITU European Cup Zwevegem Sprint 2011,16,37,/rus/result/itu/european-cup-zwevegem/sprint/2011
2011-05-28,MEX,ITU American Cup Ixtapa Olympic 2011,21,33,/rus/result/itu/american-cup-ixtapa/olympic/2011
2011-05-22,AUT,Ironman Austria St. Polten 70.3 2011,227,1384,/rus/result/ironman/austria-st-polten/half/2011
2011-05-21,ESP,Ironman Lanzarote 2011,110,1089,/rus/result/ironman/lanzarote/full/2011
2011-05-21,USA,Ironman Texas 2011,500,1498,/rus/result/ironman/texas/full/2011
2011-05-21,CHN,ITU Asian Cup Huangshan Olympic 2011,19,40,/rus/result/itu/asian-cup-huangshan/olympic/2011
2011-05-21,CZE,ITU European Cup Brno Sprint 2011,20,40,/rus/result/itu/european-cup-brno/sprint/2011
2011-05-15,USA,Ironman Florida 70.3 2011,484,1334,/rus/result/ironman/florida/half/2011
2011-05-15,KOR,ITU Asian Cup Seoul Olympic 2011,26,55,/rus/result/itu/asian-cup-seoul/olympic/2011
2011-05-08,MEX,ITU World Cup Monterrey Olympic 2011,62,64,/rus/result/itu/world-cup-monterrey/olympic/2011
2011-05-07,AUS,Ironman Busselton 70.3 2011,351,931,/rus/result/ironman/busselton/half/2011
2011-05-07,USA,Ironman St. George 2011,237,1076,/rus/result/ironman/st-george/full/2011
2011-05-01,AUS,Ironman Australia 2011,160,857,/rus/result/ironman/australia/full/2011
2011-05-01,ISV,Ironman St. Croix 70.3 2011,91,240,/rus/result/ironman/st-croix/half/2011
2011-04-30,PHI,ITU Asian Cup Subic Bay Olympic 2011,8,35,/rus/result/itu/asian-cup-subic-bay/olympic/2011
2011-04-30,BEL,ITU European Cup Tournai Sprint 2011,31,52,/rus/result/itu/european-cup-tournai/sprint/2011
2011-04-17,USA,Ironman New Orleans 70.3 2011,460,1292,/rus/result/ironman/new-orleans/half/2011
2011-04-17,JPN,ITU World Cup Ishigaki Olympic 2011,44,64,/rus/result/itu/world-cup-ishigaki/olympic/2011
2011-04-09,RSA,Ironman South Africa 2011,280,1220,/rus/result/ironman/south-africa/full/2011
2011-04-09,USA,Ironman Texas 70.3 2011,573,1243,/rus/result/ironman/texas/half/2011
2011-04-09,MEX,ITU American Cup Mazatlan Olympic 2011,13,26,/rus/result/itu/american-cup-mazatlan/olympic/2011
2011-04-09,POR,ITU European Cup Quarteira Olympic 2011,29,57,/rus/result/itu/european-cup-quarteira/olympic/2011
2011-04-09,AUS,ITU World Cup Sydney Olympic 2011,56,52,/rus/result/itu/world-cup-sydney/olympic/2011
2011-04-03,PER,ITU American Cup Lima Olympic 2011,14,28,/rus/result/itu/american-cup-lima/olympic/2011
2011-04-03,TUR,ITU European Cup Antalya Olympic 2011,30,61,/rus/result/itu/european-cup-antalya/olympic/2011
2011-04-02,USA,Ironman Oceanside California 70.3 2011,560,1574,/rus/result/ironman/oceanside-california/half/2011
2011-03-27,CHI,ITU American Cup Valparaiso Olympic 2011,19,43,/rus/result/itu/american-cup-valparaiso/olympic/2011
2011-03-27,AUS,ITU Oceania Cup Mooloolaba Olympic 2011,18,40,/rus/result/itu/oceania-cup-mooloolaba/olympic/2011
2011-03-27,CYP,ITU Small States of Europe Championship Alaminos Olympic 2011,5,35,/rus/result/itu/small-states-of-europe-championship-alaminos/olympic/2011
2011-03-26,AUS,ITU World Cup Mooloolaba Olympic 2011,40,73,/rus/result/itu/world-cup-mooloolaba/olympic/2011
2011-03-20,SGP,Ironman Singapore 70.3 2011,152,1057,/rus/result/ironman/singapore/half/2011
2011-03-20,RSA,ITU African Cup Port Elizabeth Olympic 2011,9,18,/rus/result/itu/african-cup-port-elizabeth/olympic/2011
2011-03-20,CHI,ITU American Cup Santiago Olympic 2011,18,37,/rus/result/itu/american-cup-santiago/olympic/2011
2011-03-19,USA,Ironman San Juan Puerto Rico 70.3 2011,281,866,/rus/result/ironman/san-juan-puerto-rico/half/2011
2011-03-12,UAE,Abu Dhabi International Triathlon Full 2011,45,166,/rus/result/abu-dhabi/international-triathlon/full/2011
2011-03-12,UAE,Abu Dhabi International Triathlon Half 2011,94,444,/rus/result/abu-dhabi/international-triathlon/half/2011
2011-03-12,NZL,ITU Junior Oceania Championship Wellington Sprint 2011,26,43,/rus/result/itu/junior-oceania-championship-wellington/sprint/2011
2011-03-12,NZL,ITU Oceania Championship Wellington Olympic 2011,16,47,/rus/result/itu/oceania-championship-wellington/olympic/2011
2011-03-05,NZL,Ironman New Zealand 2011,271,980,/rus/result/ironman/new-zealand/full/2011
2011-03-05,USA,ITU American Cup Clermont Sprint 2011,26,60,/rus/result/itu/american-cup-clermont/sprint/2011
2011-03-05,USA,ITU Junior North American Championship Clermont Sprint 2011,19,33,/rus/result/itu/junior-north-american-championship-clermont/sprint/2011
2011-02-26,ECU,ITU American Cup Salinas Olympic 2011,9,46,/rus/result/itu/american-cup-salinas/olympic/2011
2011-02-26,ECU,ITU Junior South American Championship Salinas Sprint 2011,17,35,/rus/result/itu/junior-south-american-championship-salinas/sprint/2011
2011-02-06,NZL,ITU Oceania Cup Kinloch Sprint 2011,23,39,/rus/result/itu/oceania-cup-kinloch/sprint/2011
2011-01-23,RSA,Ironman South Africa 70.3 2011,432,1398,/rus/result/ironman/south-africa/half/2011
2011-01-23,HON,ITU American Cup Roatan Olympic 2011,7,19,/rus/result/itu/american-cup-roatan/olympic/2011
2011-01-16,ARG,ITU American Cup La Paz Olympic 2011,12,40,/rus/result/itu/american-cup-la-paz/olympic/2011
2011-01-15,AUS,ITU Oceania Cup Devonport Sprint 2011,16,42,/rus/result/itu/oceania-cup-devonport/sprint/2011
2011-01-09,CHI,ITU American Cup Vina del Mar Olympic 2011,7,33,/rus/result/itu/american-cup-vina-del-mar/olympic/2011
2011-01-01,THA,Ironman Laguna Phuket 70.3 2011,130,628,/rus/result/ironman/laguna-phuket/half/2011
2010-12-18,MRI,ITU African Cup Mauritius Olympic 2010,4,8,/rus/result/itu/african-cup-mauritius/olympic/2010
2010-12-08,OMA,ITU Asian Beach Games Muscat Olympic 2010,12,27,/rus/result/itu/asian-beach-games-muscat/olympic/2010
2010-12-05,AUS,Ironman Western Australia 2010,226,941,/rus/result/ironman/western-australia/full/2010
2010-11-28,MEX,Ironman Cozumel 2010,341,1292,/rus/result/ironman/cozumel/full/2010
2010-11-28,RSA,ITU African Cup Pretoria Olympic 2010,4,14,/rus/result/itu/african-cup-pretoria/olympic/2010
2010-11-28,BRA,ITU Pan American Championship Recife Half 2010,18,116,/rus/result/itu/pan-american-championship-recife/half/2010
2010-11-21,USA,Ironman Arizona 2010,609,1608,/rus/result/ironman/arizona/full/2010
2010-11-20,ZIM,ITU African Cup Troutbeck Olympic 2010,2,12,/rus/result/itu/african-cup-troutbeck/olympic/2010
2010-11-13,CHN,ITU Asian Games Guangzhou Olympic 2010,11,19,/rus/result/itu/asian-games-guangzhou/olympic/2010
2010-11-13,ISR,ITU European Cup Eilat Olympic 2010,12,23,/rus/result/itu/european-cup-eilat/olympic/2010
2010-11-13,ISR,ITU European Cup Eilat Sprint 2010,11,29,/rus/result/itu/european-cup-eilat/sprint/2010
2010-11-06,USA,Ironman Florida 2010,534,1765,/rus/result/ironman/florida/full/2010
2010-10-30,USA,Ironman Miami 70.3 2010,416,1377,/rus/result/ironman/miami/half/2010
2010-10-29,ESP,ITU World Cup Ibiza Half 2010,9,46,/rus/result/itu/world-cup-ibiza/half/2010
2010-10-24,TUR,ITU European Cup Alanya Olympic 2010,27,48,/rus/result/itu/european-cup-alanya/olympic/2010
2010-10-24,TUR,ITU European Cup Alanya Sprint 2010,23,41,/rus/result/itu/european-cup-alanya/sprint/2010
2010-10-23,HKG,ITU Asian Cup Hong Kong Olympic 2010,15,36,/rus/result/itu/asian-cup-hong-kong/olympic/2010
2010-10-17,USA,Ironman Austin 70.3 2010,563,1516,/rus/result/ironman/austin/half/2010
2010-10-17,MEX,ITU Pan American Championship Puerto Vallarta Olympic 2010,75,240,/rus/result/itu/pan-american-championship-puerto-vallarta/olympic/2010
2010-10-17,MEX,ITU Pan American Championship Puerto Vallarta Sprint 2010,48,137,/rus/result/itu/pan-american-championship-puerto-vallarta/sprint/2010
2010-10-16,KOR,ITU World Cup Tongyeong Olympic 2010,26,55,/rus/result/itu/world-cup-tongyeong/olympic/2010
2010-10-10,MEX,ITU World Cup Huatulco Olympic 2010,31,48,/rus/result/itu/world-cup-huatulco/olympic/2010
2010-10-09,USA,Ironman World Championship 2010,469,1301,/rus/result/ironman/world-championship/full/2010
2010-09-26,GEO,Ironman Augusta 70.3 2010,694,1827,/rus/result/ironman/augusta/half/2010
2010-09-26,COL,ITU American Cup Guatape Olympic 2010,18,37,/rus/result/itu/american-cup-guatape/olympic/2010
2010-09-25,USA,ITU American Cup Tuscaloosa Olympic 2010,19,30,/rus/result/itu/american-cup-tuscaloosa/olympic/2010
2010-09-25,CHN,ITU World Cup Weihai Half 2010,4,9,/rus/result/itu/world-cup-weihai/half/2010
2010-09-19,MEX,Ironman Cozumel 70.3 2010,121,574,/rus/result/ironman/cozumel/half/2010
2010-09-19,JPN,Ironman Japan 70.3 2010,97,818,/rus/result/ironman/japan/half/2010
2010-09-19,USA,Ironman Branson 70.3 2010,206,745,/rus/result/ironman/branson/half/2010
2010-09-19,GRE,ITU European Cup Loutraki Olympic 2010,17,40,/rus/result/itu/european-cup-loutraki/olympic/2010
2010-09-18,KEN,ITU African Cup Mombasa Olympic 2010,2,12,/rus/result/itu/african-cup-mombasa/olympic/2010
2010-09-18,CHN,ITU Asian Cup Yilan Olympic 2010,7,23,/rus/result/itu/asian-cup-yilan/olympic/2010
2010-09-12,CAN,Ironman Muskoka 70.3 2010,214,622,/rus/result/ironman/muskoka/half/2010
2010-09-12,USA,Ironman Wisconsin 2010,626,1771,/rus/result/ironman/wisconsin/full/2010
2010-09-08,HUN,ITU World Cup Budapest Olympic 2010,671,1230,/rus/result/itu/world-cup-budapest/olympic/2010
2010-09-08,HUN,ITU World Cup Budapest Sprint 2010,330,575,/rus/result/itu/world-cup-budapest/sprint/2010
